"","team","game.id","three_pt_Attempts","three_pt_Made","three_pt_Percentage","total_pts.points","opp_three_pt_Attempts","opp_three_pt_Made","opp_three_pt_Percentage","win_team","diff_tpa","diff_tpm","diff_tpp","Percent_of_Points","opp_Percent_of_Points","diff_pop"
"721","phx",34922,20,6,30,100,26,9,34.6,1,-6,-3,-4.6,0.18,0.275510204081633,-0.0955102040816326
"722","phx",34928,14,5,35.7,101,22,7,31.8,0,-8,-2,3.9,0.148514851485149,0.190909090909091,-0.0423942394239424
"723","phx",34952,25,6,24,101,14,6,42.9,0,11,0,-18.9,0.178217821782178,0.168224299065421,0.00999352271675766
"724","phx",34966,14,2,14.3,103,23,7,30.4,0,-9,-5,-16.1,0.058252427184466,0.192660550458716,-0.13440812327425
"725","phx",34978,22,6,27.3,95,25,12,48,0,-3,-6,-20.7,0.189473684210526,0.321428571428571,-0.131954887218045
"726","phx",34993,16,4,25,97,27,11,40.7,0,-11,-7,-15.7,0.123711340206186,0.294642857142857,-0.170931516936672
"727","phx",35007,25,7,28,98,29,8,27.6,0,-4,-1,0.399999999999999,0.214285714285714,0.19047619047619,0.0238095238095238
"728","phx",35016,19,6,31.6,120,41,14,34.2,0,-22,-8,-2.6,0.15,0.323076923076923,-0.173076923076923
"729","phx",35027,16,6,37.5,106,30,14,46.7,0,-14,-8,-9.2,0.169811320754717,0.35,-0.180188679245283
"730","phx",35046,31,7,22.6,91,27,6,22.2,0,4,1,0.400000000000002,0.230769230769231,0.189473684210526,0.0412955465587045
"731","phx",35064,23,7,30.4,118,22,12,54.6,0,1,-5,-24.2,0.177966101694915,0.290322580645161,-0.112356478950246
"732","phx",35081,10,3,30,117,37,15,40.5,0,-27,-12,-10.5,0.0769230769230769,0.346153846153846,-0.269230769230769
"733","phx",35093,34,8,23.5,116,38,14,36.8,0,-4,-6,-13.3,0.206896551724138,0.341463414634146,-0.134566862910008
"734","phx",35111,27,7,25.9,111,31,13,41.9,0,-4,-6,-16,0.189189189189189,0.325,-0.135810810810811
"735","phx",35126,18,8,44.4,120,31,7,22.6,1,-13,1,21.8,0.2,0.212121212121212,-0.0121212121212121
"736","phx",35139,19,8,42.1,124,45,16,35.6,1,-26,-8,6.5,0.193548387096774,0.432432432432432,-0.238884045335658
"737","phx",35156,30,8,26.7,104,19,9,47.4,0,11,-1,-20.7,0.230769230769231,0.209302325581395,0.0214669051878354
"738","phx",40235,27,10,37,92,16,5,31.2,0,11,5,5.8,0.326086956521739,0.14018691588785,0.185900040633889
"739","sac",33952,21,6,28.6,113,16,4,25,1,5,2,3.6,0.15929203539823,0.127659574468085,0.031632460930145
"740","sac",33956,20,6,30,94,18,6,33.3,0,2,0,-3.3,0.191489361702128,0.176470588235294,0.0150187734668335
"741","sac",33974,26,9,34.6,106,22,7,31.8,1,4,2,2.8,0.254716981132075,0.203883495145631,0.0508334859864444
"742","sac",33984,23,10,43.5,95,30,11,36.7,0,-7,-1,6.8,0.315789473684211,0.311320754716981,0.00446871896722939
"743","sac",33989,23,5,21.7,96,29,13,44.8,0,-6,-8,-23.1,0.15625,0.361111111111111,-0.204861111111111
"744","sac",34005,18,7,38.9,94,30,10,33.3,0,-12,-3,5.6,0.223404255319149,0.294117647058824,-0.0707133917396746
"745","sac",34025,28,10,35.7,91,33,14,42.4,0,-5,-4,-6.7,0.32967032967033,0.358974358974359,-0.0293040293040293
"746","sac",34029,16,5,31.2,96,30,7,23.3,1,-14,-2,7.9,0.15625,0.230769230769231,-0.0745192307692308
"747","sac",34045,25,8,32,102,21,5,23.8,1,4,3,8.2,0.235294117647059,0.159574468085106,0.0757196495619524
"748","sac",34060,21,8,38.1,91,27,9,33.3,0,-6,-1,4.8,0.263736263736264,0.267326732673267,-0.0035904689370036
"749","sac",34068,21,6,28.6,120,33,13,39.4,0,-12,-7,-10.8,0.15,0.319672131147541,-0.169672131147541
"750","sac",34108,20,9,45,105,30,11,36.7,0,-10,-2,8.3,0.257142857142857,0.3,-0.0428571428571429
"751","sac",34123,26,10,38.5,115,29,13,44.8,0,-3,-3,-6.3,0.260869565217391,0.322314049586777,-0.0614444843693855
"752","sac",34136,27,11,40.7,102,24,9,37.5,1,3,2,3.2,0.323529411764706,0.272727272727273,0.0508021390374332
"753","sac",34164,28,12,42.9,116,25,7,28,1,3,5,14.9,0.310344827586207,0.207920792079208,0.102424035506999
"754","sac",34179,32,9,28.1,104,50,21,42,0,-18,-12,-13.9,0.259615384615385,0.538461538461538,-0.278846153846154
"755","sac",34187,23,13,56.5,122,39,16,41,1,-16,-3,15.5,0.319672131147541,0.457142857142857,-0.137470725995316
"756","sac",34193,21,3,14.3,95,25,10,40,0,-4,-7,-25.7,0.0947368421052632,0.297029702970297,-0.202292860865034
"757","sac",34223,26,6,23.1,92,28,11,39.3,0,-2,-5,-16.2,0.195652173913043,0.34020618556701,-0.144554011653967
"758","sac",34242,28,9,32.1,98,29,11,37.9,0,-1,-2,-5.8,0.275510204081633,0.311320754716981,-0.0358105506353485
"759","sac",34268,22,10,45.4,120,30,10,33.3,1,-8,0,12.1,0.25,0.337078651685393,-0.0870786516853932
"760","sac",34285,28,7,25,100,29,10,34.5,0,-1,-3,-9.5,0.21,0.29126213592233,-0.0812621359223301
"761","sac",34294,26,9,34.6,84,29,13,44.8,0,-3,-4,-10.2,0.321428571428571,0.375,-0.0535714285714285
"762","sac",34307,23,10,43.5,116,23,10,43.5,1,0,0,0,0.258620689655172,0.326086956521739,-0.0674662668665667
"763","sac",34320,32,11,34.4,98,42,22,52.4,0,-10,-11,-18,0.336734693877551,0.5,-0.163265306122449
"764","sac",34334,24,7,29.2,96,25,5,20,1,-1,2,9.2,0.21875,0.16304347826087,0.0557065217391304
"765","sac",34351,31,8,25.8,79,33,13,39.4,0,-2,-5,-13.6,0.30379746835443,0.393939393939394,-0.0901419255849635
"766","sac",34368,23,10,43.5,126,28,4,14.3,1,-5,6,29.2,0.238095238095238,0.0991735537190083,0.13892168437623
"767","sac",34374,21,10,47.6,94,27,9,33.3,1,-6,1,14.3,0.319148936170213,0.290322580645161,0.0288263555250515
"768","sac",34390,29,15,51.7,109,32,12,37.5,1,-3,3,14.2,0.412844036697248,0.342857142857143,0.0699868938401049
"769","sac",34411,25,7,28,102,25,9,36,1,0,-2,-8,0.205882352941176,0.27,-0.0641176470588236
"770","sac",34424,28,9,32.1,89,25,12,48,0,3,-3,-15.9,0.303370786516854,0.352941176470588,-0.0495703899537343
"771","sac",34442,28,11,39.3,98,35,17,48.6,0,-7,-6,-9.3,0.336734693877551,0.455357142857143,-0.118622448979592
"772","sac",34466,29,11,37.9,120,38,18,47.4,1,-9,-7,-9.5,0.275,0.47787610619469,-0.20287610619469
"773","sac",34475,20,8,40,102,28,12,42.9,0,-8,-4,-2.9,0.235294117647059,0.336448598130841,-0.101154480483782
"774","sac",34491,30,9,30,98,31,13,41.9,0,-1,-4,-11.9,0.275510204081633,0.367924528301887,-0.0924143242202541
"775","sac",34506,28,11,39.3,106,29,10,34.5,0,-1,1,4.8,0.311320754716981,0.256410256410256,0.0549104983067247
"776","sac",34519,23,13,56.5,100,27,12,44.4,1,-4,1,12.1,0.39,0.382978723404255,0.0070212765957447
"777","sac",34539,25,9,36,108,37,15,40.5,0,-12,-6,-4.5,0.25,0.375,-0.125
"778","sac",34550,24,9,37.5,118,28,9,32.1,0,-4,0,5.4,0.228813559322034,0.221311475409836,0.00750208391219784
"779","sac",34575,21,9,42.9,100,21,7,33.3,0,0,2,9.6,0.27,0.19811320754717,0.0718867924528302
"780","sac",34584,29,6,20.7,91,28,11,39.3,0,1,-5,-18.6,0.197802197802198,0.308411214953271,-0.110609017151073
"781","sac",34600,26,9,34.6,99,17,6,35.3,0,9,3,-0.699999999999996,0.272727272727273,0.176470588235294,0.0962566844919786
"782","sac",34609,21,9,42.9,109,28,10,35.7,1,-7,-1,7.2,0.247706422018349,0.288461538461538,-0.0407551164431898
"783","sac",34620,31,11,35.5,116,38,15,39.5,1,-7,-4,-4,0.28448275862069,0.401785714285714,-0.117302955665025
"784","sac",34635,26,13,50,111,28,10,35.7,0,-2,3,14.3,0.351351351351351,0.260869565217391,0.0904817861339601
"785","sac",34644,27,11,40.7,109,37,12,32.4,1,-10,-1,8.3,0.302752293577982,0.339622641509434,-0.0368703479314523
"786","sac",34666,29,8,27.6,83,45,14,31.1,0,-16,-6,-3.5,0.289156626506024,0.4,-0.110843373493976
"787","sac",34693,27,10,37,103,29,12,41.4,0,-2,-2,-4.4,0.29126213592233,0.342857142857143,-0.0515950069348128
"788","sac",34704,23,7,30.4,109,44,15,34.1,1,-21,-8,-3.7,0.192660550458716,0.424528301886792,-0.231867751428077
"789","sac",34718,28,11,39.3,107,19,6,31.6,0,9,5,7.7,0.308411214953271,0.160714285714286,0.147696929238985
"790","sac",34733,25,10,40,108,32,10,31.2,1,-7,0,8.8,0.277777777777778,0.326086956521739,-0.0483091787439613
"791","sac",34747,36,18,50,108,30,11,36.7,1,6,7,13.3,0.5,0.308411214953271,0.191588785046729
"792","sac",34759,31,11,35.5,105,31,13,41.9,1,0,-2,-6.4,0.314285714285714,0.393939393939394,-0.0796536796536796
"793","sac",34773,24,7,29.2,97,29,12,41.4,1,-5,-5,-12.2,0.216494845360825,0.375,-0.158505154639175
"794","sac",34787,24,7,29.2,86,36,13,36.1,0,-12,-6,-6.9,0.244186046511628,0.357798165137615,-0.113612118625987
"795","sac",34795,14,7,50,116,35,12,34.3,1,-21,-5,15.7,0.181034482758621,0.36,-0.178965517241379
"796","sac",34806,28,11,39.3,85,38,14,36.8,0,-10,-3,2.5,0.388235294117647,0.424242424242424,-0.0360071301247772
"797","sac",34828,17,6,35.3,88,23,8,34.8,0,-6,-2,0.5,0.204545454545455,0.235294117647059,-0.0307486631016043
"798","sac",34845,22,11,50,100,28,11,39.3,0,-6,0,10.7,0.33,0.302752293577982,0.0272477064220183
"799","sac",34871,17,8,47.1,109,33,10,30.3,0,-16,-2,16.8,0.220183486238532,0.272727272727273,-0.0525437864887406
"800","sac",34883,16,6,37.5,96,30,13,43.3,0,-14,-7,-5.8,0.1875,0.361111111111111,-0.173611111111111
"801","sac",34897,19,7,36.8,104,29,14,48.3,0,-10,-7,-11.5,0.201923076923077,0.368421052631579,-0.166497975708502
"802","sac",34912,22,12,54.6,122,26,9,34.6,0,-4,3,20,0.295081967213115,0.207692307692308,0.087389659520807
"803","sac",34924,23,8,34.8,92,34,9,26.5,0,-11,-1,8.3,0.260869565217391,0.257142857142857,0.00372670807453418
"804","sac",34937,30,16,53.3,120,34,13,38.2,1,-4,3,15.1,0.4,0.339130434782609,0.0608695652173913
"805","sac",34952,14,6,42.9,107,25,6,24,1,-11,0,18.9,0.168224299065421,0.178217821782178,-0.00999352271675766
"806","sac",34968,21,5,23.8,94,26,10,38.5,0,-5,-5,-14.7,0.159574468085106,0.272727272727273,-0.113152804642166
"807","sac",34982,10,7,70,102,28,11,39.3,0,-18,-4,30.7,0.205882352941176,0.279661016949153,-0.0737786640079761
"808","sac",35005,26,10,38.5,98,35,16,45.7,0,-9,-6,-7.2,0.306122448979592,0.413793103448276,-0.107670654468684
"809","sac",35021,21,10,47.6,100,31,10,32.3,0,-10,0,15.3,0.3,0.263157894736842,0.0368421052631579
"810","sac",35029,28,13,46.4,98,29,10,34.5,1,-1,3,11.9,0.397959183673469,0.309278350515464,0.0886808331580055
"811","sac",35041,25,6,24,91,26,5,19.2,1,-1,1,4.8,0.197802197802198,0.166666666666667,0.0311355311355311
"812","sac",35060,15,2,13.3,82,32,13,40.6,0,-17,-11,-27.3,0.0731707317073171,0.348214285714286,-0.275043554006969
"813","sac",35072,19,6,31.6,89,33,10,30.3,0,-14,-4,1.3,0.202247191011236,0.256410256410256,-0.0541630653990204
"814","sac",35080,19,11,57.9,123,25,9,36,1,-6,2,21.9,0.268292682926829,0.230769230769231,0.0375234521575985
"815","sac",35103,22,12,54.6,98,43,12,27.9,1,-21,0,26.7,0.36734693877551,0.413793103448276,-0.0464461646727656
"816","sac",35127,20,8,40,94,24,4,16.7,0,-4,4,23.3,0.25531914893617,0.122448979591837,0.132870169344333
"817","sac",35140,31,9,29,128,43,18,41.9,0,-12,-9,-12.9,0.2109375,0.4,-0.1890625
"818","sac",35156,19,9,47.4,129,30,8,26.7,1,-11,1,20.7,0.209302325581395,0.230769230769231,-0.0214669051878354
"819","sac",35168,11,5,45.4,95,28,10,35.7,0,-17,-5,9.7,0.157894736842105,0.260869565217391,-0.102974828375286
"820","sac",40227,29,13,44.8,119,31,11,35.5,0,-2,2,9.3,0.327731092436975,0.270491803278689,0.0572392891582862
"821","chi",33955,25,11,44,105,23,8,34.8,1,2,3,9.2,0.314285714285714,0.242424242424242,0.0718614718614718
"822","chi",33970,21,9,42.9,118,18,7,38.9,1,3,2,4,0.228813559322034,0.207920792079208,0.020892767242826
"823","chi",33983,27,11,40.7,118,31,5,16.1,1,-4,6,24.6,0.279661016949153,0.170454545454545,0.109206471494607
"824","chi",34001,20,7,35,100,32,14,43.8,0,-12,-7,-8.8,0.21,0.392523364485981,-0.182523364485981
"825","chi",34013,23,8,34.8,104,21,9,42.9,0,2,-1,-8.1,0.230769230769231,0.230769230769231,0
"826","chi",34023,18,6,33.3,94,26,12,46.2,0,-8,-6,-12.9,0.191489361702128,0.324324324324324,-0.132834962622197
"827","chi",34036,19,3,15.8,112,30,9,30,1,-11,-6,-14.2,0.0803571428571429,0.3375,-0.257142857142857
"828","chi",34051,27,9,33.3,107,20,9,45,0,7,0,-11.7,0.252336448598131,0.234782608695652,0.0175538399024786
"829","chi",34058,16,6,37.5,98,29,13,44.8,1,-13,-7,-7.3,0.183673469387755,0.410526315789474,-0.226852846401719
"830","chi",34073,15,5,33.3,106,13,4,30.8,1,2,1,2.5,0.141509433962264,0.126315789473684,0.0151936444885799
"831","chi",34096,20,7,35,113,34,9,26.5,1,-14,-2,8.5,0.185840707964602,0.306818181818182,-0.12097747385358
"832","chi",34113,17,5,29.4,85,25,5,20,1,-8,0,9.4,0.176470588235294,0.194805194805195,-0.0183346065699007
"833","chi",34132,30,9,30,95,27,11,40.7,0,3,-2,-10.7,0.284210526315789,0.323529411764706,-0.0393188854489164
"834","chi",34138,22,8,36.4,118,31,13,41.9,1,-9,-5,-5.5,0.203389830508475,0.354545454545455,-0.15115562403698
"835","chi",34150,18,6,33.3,107,22,10,45.4,0,-4,-4,-12.1,0.168224299065421,0.272727272727273,-0.104502973661852
"836","chi",34169,21,6,28.6,105,22,9,40.9,1,-1,-3,-12.3,0.171428571428571,0.303370786516854,-0.131942215088283
"837","chi",34209,21,4,19,90,8,2,25,0,13,2,-6,0.133333333333333,0.0625,0.0708333333333333
"838","chi",34226,18,3,16.7,111,26,10,38.5,1,-8,-7,-21.8,0.0810810810810811,0.285714285714286,-0.204633204633205
"839","chi",34236,13,3,23.1,82,31,13,41.9,0,-18,-10,-18.8,0.109756097560976,0.364485981308411,-0.254729883747436
"840","chi",34248,23,7,30.4,110,24,9,37.5,0,-1,-2,-7.1,0.190909090909091,0.241071428571429,-0.0501623376623377
"841","chi",34257,15,2,13.3,91,21,8,38.1,0,-6,-6,-24.8,0.0659340659340659,0.235294117647059,-0.169360051712993
"842","chi",34276,17,4,23.5,95,28,9,32.1,1,-11,-5,-8.6,0.126315789473684,0.296703296703297,-0.170387507229612
"843","chi",34290,8,1,12.5,105,20,5,25,1,-12,-4,-12.5,0.0285714285714286,0.15,-0.121428571428571
"844","chi",34310,15,4,26.7,94,21,6,28.6,0,-6,-2,-1.9,0.127659574468085,0.181818181818182,-0.0541586073500967
"845","chi",34324,20,5,25,97,20,11,55,0,0,-6,-30,0.154639175257732,0.305555555555556,-0.150916380297824
"846","chi",34333,21,5,23.8,69,25,10,40,0,-4,-5,-16.2,0.217391304347826,0.315789473684211,-0.0983981693363844
"847","chi",34354,16,8,50,113,23,3,13,1,-7,5,37,0.212389380530973,0.109756097560976,0.102633282969998
"848","chi",34372,21,6,28.6,97,18,3,16.7,0,3,3,11.9,0.185567010309278,0.0841121495327103,0.101454860776568
"849","chi",34382,22,7,31.8,91,18,5,27.8,0,4,2,4,0.230769230769231,0.145631067961165,0.0851381628080657
"850","chi",34398,18,7,38.9,100,18,9,50,0,0,-2,-11.1,0.21,0.226890756302521,-0.016890756302521
"851","chi",34405,25,6,24,90,25,9,36,1,0,-3,-12,0.2,0.317647058823529,-0.117647058823529
"852","chi",34420,13,3,23.1,101,32,13,40.6,1,-19,-10,-17.5,0.0891089108910891,0.393939393939394,-0.304830483048305
"853","chi",34432,23,6,26.1,101,19,7,36.8,0,4,-1,-10.7,0.178217821782178,0.189189189189189,-0.010971367407011
"854","chi",34443,27,10,37,96,15,9,60,0,12,1,-23,0.3125,0.232758620689655,0.0797413793103448
"855","chi",34457,23,7,30.4,118,19,9,47.4,1,4,-2,-17,0.177966101694915,0.243243243243243,-0.065277141548328
"856","chi",34472,30,13,43.3,106,25,8,32,1,5,5,11.3,0.367924528301887,0.25531914893617,0.112605379365717
"857","chi",34494,28,11,39.3,123,31,8,25.8,1,-3,3,13.5,0.268292682926829,0.203389830508475,0.0649028524183547
"858","chi",34509,19,7,36.8,94,24,7,29.2,0,-5,0,7.6,0.223404255319149,0.192660550458716,0.0307437048604333
"859","chi",34511,27,10,37,99,22,11,50,0,5,-1,-13,0.303030303030303,0.326732673267327,-0.0237023702370237
"860","chi",34528,18,3,16.7,89,23,7,30.4,0,-5,-4,-13.7,0.101123595505618,0.201923076923077,-0.100799481417459
"861","chi",34542,20,8,40,107,23,7,30.4,1,-3,1,9.6,0.224299065420561,0.212121212121212,0.0121778532993486
"862","chi",34551,17,4,23.5,108,32,11,34.4,1,-15,-7,-10.9,0.111111111111111,0.317307692307692,-0.206196581196581
"863","chi",34564,14,6,42.9,98,28,11,39.3,0,-14,-5,3.6,0.183673469387755,0.333333333333333,-0.149659863945578
"864","chi",34587,28,7,25,93,22,9,40.9,0,6,-2,-15.9,0.225806451612903,0.264705882352941,-0.038899430740038
"865","chi",34600,17,6,35.3,102,26,9,34.6,1,-9,-3,0.699999999999996,0.176470588235294,0.272727272727273,-0.0962566844919786
"866","chi",34617,22,7,31.8,100,22,7,31.8,1,0,0,0,0.21,0.228260869565217,-0.0182608695652174
"867","chi",34623,27,8,29.6,114,30,17,56.7,0,-3,-9,-27.1,0.210526315789474,0.428571428571429,-0.218045112781955
"868","chi",34640,13,3,23.1,88,24,9,37.5,0,-11,-6,-14.4,0.102272727272727,0.27,-0.167727272727273
"869","chi",34656,14,8,57.1,121,28,10,35.7,1,-14,-2,21.4,0.198347107438017,0.277777777777778,-0.0794306703397613
"870","chi",34680,15,6,40,128,37,10,27,1,-22,-4,13,0.140625,0.3,-0.159375
"871","chi",34689,25,8,32,117,43,16,37.2,0,-18,-8,-5.2,0.205128205128205,0.396694214876033,-0.191566009747828
"872","chi",34718,19,6,31.6,112,28,11,39.3,1,-9,-5,-7.7,0.160714285714286,0.308411214953271,-0.147696929238985
"873","chi",34732,24,4,16.7,92,28,15,53.6,0,-4,-11,-36.9,0.130434782608696,0.365853658536585,-0.23541887592789
"874","chi",34746,19,5,26.3,97,19,8,42.1,0,0,-3,-15.8,0.154639175257732,0.208695652173913,-0.0540564769161811
"875","chi",34756,25,10,40,89,24,6,25,0,1,4,15,0.337078651685393,0.153846153846154,0.183232497839239
"876","chi",34771,17,7,41.2,105,20,5,25,1,-3,2,16.2,0.2,0.159574468085106,0.0404255319148936
"877","chi",34789,25,6,24,104,37,14,37.8,1,-12,-8,-13.8,0.173076923076923,0.407766990291262,-0.234690067214339
"878","chi",34799,26,12,46.2,128,24,8,33.3,1,2,4,12.9,0.28125,0.198347107438017,0.0829028925619835
"879","chi",34811,30,15,50,117,37,14,37.8,1,-7,1,12.2,0.384615384615385,0.424242424242424,-0.0396270396270396
"880","chi",34831,26,10,38.5,107,30,13,43.3,0,-4,-3,-4.8,0.280373831775701,0.312,-0.0316261682242991
"881","chi",34846,19,5,26.3,94,30,6,20,1,-11,-1,6.3,0.159574468085106,0.206896551724138,-0.0473220836390315
"882","chi",34862,17,6,35.3,91,25,6,24,0,-8,0,11.3,0.197802197802198,0.178217821782178,0.0195843760200196
"883","chi",34878,28,8,28.6,95,21,6,28.6,0,7,2,0,0.252631578947368,0.165137614678899,0.0874939642684693
"884","chi",34889,28,12,42.9,91,25,7,28,0,3,5,14.9,0.395604395604396,0.214285714285714,0.181318681318681
"885","chi",34906,39,9,23.1,94,47,15,31.9,0,-8,-6,-8.8,0.287234042553192,0.391304347826087,-0.104070305272895
"886","chi",34925,25,7,28,80,37,16,43.2,0,-12,-9,-15.2,0.2625,0.48,-0.2175
"887","chi",34931,40,14,35,115,29,7,24.1,1,11,7,10.9,0.365217391304348,0.192660550458716,0.172556840845632
"888","chi",34949,28,11,39.3,91,31,11,35.5,0,-3,0,3.8,0.362637362637363,0.336734693877551,0.0259026687598116
"889","chi",34961,27,7,25.9,107,26,10,38.5,0,1,-3,-12.6,0.196261682242991,0.267857142857143,-0.0715954606141522
"890","chi",34972,19,7,36.8,95,25,7,28,1,-6,0,8.8,0.221052631578947,0.244186046511628,-0.0231334149326805
"891","chi",34991,37,14,37.8,120,23,8,34.8,0,14,6,3,0.35,0.19672131147541,0.15327868852459
"892","chi",35001,23,11,47.8,117,20,7,35,1,3,4,12.8,0.282051282051282,0.221052631578947,0.0609986504723347
"893","chi",35017,24,10,41.7,107,25,8,32,0,-1,2,9.7,0.280373831775701,0.205128205128205,0.0752456266474958
"894","chi",35030,21,10,47.6,109,23,7,30.4,1,-2,3,17.2,0.275229357798165,0.223404255319149,0.0518251024790162
"895","chi",35062,25,12,48,99,27,10,37,1,-2,2,11,0.363636363636364,0.32258064516129,0.0410557184750733
"896","chi",35078,30,12,40,106,28,11,39.3,1,2,1,0.700000000000003,0.339622641509434,0.317307692307692,0.0223149492017417
"897","chi",35087,26,13,50,117,30,10,33.3,1,-4,3,16.7,0.333333333333333,0.272727272727273,0.0606060606060606
"898","chi",35100,27,6,22.2,91,23,6,26.1,0,4,0,-3.9,0.197802197802198,0.18,0.0178021978021978
"899","chi",35113,25,8,32,102,33,7,21.2,1,-8,1,10.8,0.235294117647059,0.233333333333333,0.00196078431372548
"900","chi",35128,24,11,45.8,106,31,10,32.3,0,-7,1,13.5,0.311320754716981,0.280373831775701,0.0309469229412802
"901","chi",35146,26,12,46.2,122,27,5,18.5,1,-1,7,27.7,0.295081967213115,0.2,0.0950819672131147
"902","chi",35162,30,14,46.7,112,33,3,9.1,1,-3,11,37.6,0.375,0.123287671232877,0.251712328767123
"903","cle",33941,35,13,37.1,117,27,9,33.3,1,8,4,3.8,0.333333333333333,0.306818181818182,0.0265151515151515
"904","cle",33958,32,12,37.5,94,16,4,25,1,16,8,12.5,0.382978723404255,0.131868131868132,0.251110591536123
"905","cle",33969,37,11,29.7,105,28,8,28.6,1,9,3,1.1,0.314285714285714,0.242424242424242,0.0718614718614718
"906","cle",33987,32,16,50,128,44,17,38.6,1,-12,-1,11.4,0.375,0.425,-0.05
"907","cle",34008,34,14,41.2,128,32,11,34.4,1,2,3,6.8,0.328125,0.270491803278689,0.0576331967213115
"908","cle",34020,38,14,36.8,102,38,14,36.8,1,0,0,0,0.411764705882353,0.415841584158416,-0.0040768782760629
"909","cle",34040,42,11,26.2,106,29,11,37.9,0,13,0,-11.7,0.311320754716981,0.3,0.0113207547169811
"910","cle",34062,33,14,42.4,105,15,3,20,1,18,11,22.4,0.4,0.0957446808510638,0.304255319148936
"911","cle",34080,38,14,36.8,100,29,11,37.9,1,9,3,-1.1,0.42,0.354838709677419,0.0651612903225806
"912","cle",34093,33,13,39.4,121,29,13,44.8,1,4,0,-5.4,0.322314049586777,0.333333333333333,-0.0110192837465565
"913","cle",34100,30,11,36.7,93,28,10,35.7,0,2,1,1,0.354838709677419,0.29126213592233,0.0635765737550893
"914","cle",34116,25,11,44,104,19,6,31.6,1,6,5,12.4,0.317307692307692,0.222222222222222,0.0950854700854701
"915","cle",34155,36,21,58.3,137,29,13,44.8,1,7,8,13.5,0.45985401459854,0.312,0.14785401459854
"916","cle",34167,43,20,46.5,128,35,8,22.9,1,8,12,23.6,0.46875,0.266666666666667,0.202083333333333
"917","cle",34185,40,12,30,112,34,15,44.1,1,6,-3,-14.1,0.321428571428571,0.416666666666667,-0.0952380952380952
